episode_id,query0,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74
179,2,2,2,4,2,2,1,2,0,2,2,4,3,0,1,2,2,2,3,2,2,2,2,2,2,0,2,2,2,2,4,1,2,2,2,2,2,2,2,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,2,2,0,4,3,2,3,2,0,2,2,1,2,2,2
180,3,3,1,0,4,2,1,4,4,3,4,4,1,4,3,3,3,1,2,4,0,1,4,3,4,4,3,4,3,4,2,1,1,4,4,3,4,1,1,3,3,3,0,4,2,2,2,2,2,1,3,0,2,1,0,3,3,3,1,3,3,1,4,4,3,3,4,4,1,4,1,1,4,3,4
181,4,3,3,3,3,4,4,4,1,4,1,4,3,3,3,3,4,3,3,4,3,3,3,0,3,3,4,3,4,1,0,3,3,3,1,3,3,3,4,1,4,2,3,3,3,3,3,2,0,1,3,3,4,3,4,3,3,3,4,4,3,3,3,4,4,3,3,3,3,3,3,3,3,4,3
182,4,4,1,3,2,4,0,3,1,4,4,2,2,3,3,3,4,4,3,4,4,3,3,1,3,1,4,3,3,4,4,1,4,4,4,4,4,1,4,4,4,4,4,4,3,2,2,4,4,3,4,4,1,4,3,0,3,4,4,0,4,3,3,2,4,4,4,3,4,4,2,0,4,4,3
183,1,1,1,1,1,1,1,3,1,1,3,3,4,3,0,1,3,1,1,1,0,1,3,1,0,1,1,1,1,1,4,3,1,3,0,1,3,3,3,3,3,1,1,1,1,1,1,0,1,0,1,3,1,0,3,1,1,1,1,1,0,1,1,3,1,1,1,1,0,1,1,1,1,1,1
184,4,2,2,4,2,4,1,0,3,0,1,4,2,4,4,4,0,2,4,2,2,2,2,0,4,2,2,2,3,3,2,2,3,1,2,4,4,2,2,0,2,2,4,2,4,2,2,4,2,0,0,2,2,0,2,2,2,3,0,2,0,0,2,1,2,2,2,0,0,0,2,2,4,0,2
185,4,4,0,4,0,4,1,4,1,3,4,3,4,4,4,4,4,4,4,1,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,1,4,1,4,1,4,4,4,0,4,0,1,4,4,4,4,1,4,4,1,4,0,0,4,4,4,1,4,4,4
186,0,0,1,3,3,3,3,2,0,0,0,3,3,3,3,3,3,3,0,3,3,3,3,3,0,0,1,1,3,3,3,3,3,3,3,0,3,3,3,0,3,0,3,0,3,3,3,3,3,3,2,3,0,2,4,3,3,4,0,3,3,3,0,3,3,0,3,0,3,0,3,3,3,0,3
187,0,1,0,0,4,0,3,0,3,1,2,4,3,3,3,0,0,1,3,1,1,3,0,3,1,3,3,3,2,3,0,3,4,3,3,3,0,1,0,0,1,3,1,0,3,3,3,1,1,1,3,0,2,0,2,1,1,3,0,3,2,1,1,0,0,3,0,3,3,0,3,3,1,3,1
188,3,4,3,3,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,1,2,4,0,3,1,1,2,4,4,4,4,3,2,4,4,4,4,4,2,4,4,4,4,4,3,2,4,0,3,4,4,3,4,4,4,4,2,4,2,4,4,4,1,1,2,0,4,4,2,4,4,4,2
189,2,4,2,2,0,2,3,0,4,2,4,4,2,2,2,3,1,2,4,2,2,2,4,0,2,4,4,3,2,4,2,4,2,0,0,2,2,3,3,4,4,0,2,2,3,3,2,0,3,2,4,0,4,0,3,3,0,4,3,4,3,2,4,3,2,2,4,2,4,2,2,2,4,2,0
190,1,2,3,1,4,2,2,1,1,2,2,1,1,1,1,4,1,1,2,4,1,1,1,1,1,2,2,1,2,1,1,4,4,2,1,1,2,1,2,0,1,2,1,4,1,1,3,1,2,2,1,2,1,3,2,2,1,1,1,4,1,2,2,2,1,4,1,4,1,2,4,4,4,1,4
191,2,1,3,2,2,1,3,2,0,0,3,3,0,2,2,3,4,3,3,2,4,2,3,0,2,2,4,2,2,0,2,0,2,0,2,1,2,0,0,2,3,3,3,3,0,4,2,3,0,0,3,2,3,2,4,3,2,0,1,3,4,4,2,2,0,0,2,0,3,3,2,4,2,2,3
192,3,4,3,3,3,0,1,0,0,4,0,0,1,0,0,0,1,1,2,1,4,0,1,4,0,1,4,4,2,4,4,0,4,0,3,4,2,3,2,0,4,3,4,0,3,2,0,4,0,0,4,0,0,1,0,3,4,3,1,4,3,3,1,4,4,1,4,3,0,4,3,4,4,4,1
193,0,1,0,1,3,4,3,1,3,3,2,1,0,1,3,0,3,1,4,0,0,3,4,1,0,0,4,2,3,1,1,4,3,0,1,3,0,1,2,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,3,4,1,4,0,3,0,2,1,4,4,4,1,0,3,3,1,0,0,3,4
194,4,4,2,0,4,4,4,2,4,4,4,4,4,4,0,0,4,4,3,4,4,0,3,0,2,3,4,4,2,4,0,4,4,4,4,4,4,4,0,2,2,4,0,4,2,4,4,0,4,3,4,3,4,2,4,4,4,0,2,4,2,0,2,2,4,4,3,4,4,0,4,4,4,4,4
195,3,2,3,2,2,4,4,3,2,4,2,2,3,2,2,2,1,3,4,1,4,2,4,4,2,2,4,2,2,1,4,3,4,3,4,4,3,2,4,0,4,2,2,2,4,2,3,2,2,2,4,2,0,4,4,2,2,4,4,2,1,1,2,2,2,2,2,2,2,3,2,1,2,2,4
196,4,4,1,1,4,4,4,1,4,4,0,4,4,4,4,4,4,0,1,4,4,4,4,4,0,4,4,4,4,4,4,4,1,4,0,4,4,4,4,4,4,4,1,4,0,4,4,4,4,4,0,4,1,4,1,4,4,1,4,4,4,4,0,4,4,4,4,4,4,1,1,4,1,4,4
197,0,1,4,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,4,1,1,4,4,1,1,0,0,1,1,1,1,2,3,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,2,0,1,4,1,0,2,1,1,1,3,3,0,1,1,1,1,2,1
198,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,2,1,0
199,2,3,0,0,3,3,0,3,0,2,2,4,4,3,3,3,2,2,0,2,3,0,3,0,2,0,3,2,3,3,3,0,3,0,0,0,0,1,0,1,0,0,2,0,0,4,4,0,3,0,0,3,4,4,0,4,0,0,1,2,0,0,0,0,2,0,0,1,2,2,4,0,1,2,4
200,3,2,0,0,1,1,0,3,2,3,1,1,4,0,1,0,0,0,1,3,1,0,0,1,1,2,1,0,0,1,0,0,0,3,3,0,0,4,3,1,0,0,1,1,0,0,0,2,0,0,4,1,1,1,1,0,0,1,1,3,1,1,1,2,0,1,0,1,1,0,3,3,1,0,0
201,0,4,3,1,1,1,1,1,1,2,0,1,0,1,3,1,2,3,2,1,0,2,1,1,0,1,1,1,1,0,1,2,0,3,2,1,1,2,1,1,3,1,1,1,1,0,1,1,1,1,0,1,0,3,1,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,3,3,0,1,1
202,0,0,4,1,2,0,1,0,1,0,1,0,1,4,0,3,0,4,0,1,0,0,4,0,0,0,0,0,0,4,0,1,1,0,0,4,0,2,0,0,1,3,0,1,1,1,1,4,4,0,0,0,1,4,4,0,1,4,0,0,0,2,1,0,1,1,0,0,1,2,0,1,0,0,1
203,1,1,4,4,2,0,4,4,1,1,2,4,1,4,4,4,1,4,2,1,2,4,4,4,1,2,4,2,0,1,1,2,4,1,2,1,1,4,4,2,1,4,1,2,1,2,4,4,2,2,4,4,4,2,2,4,0,1,4,1,4,4,1,4,2,1,4,4,2,2,4,1,2,2,2
204,2,2,2,2,3,1,2,1,2,3,3,2,3,2,3,2,3,1,3,1,2,2,3,2,3,3,3,3,3,3,2,2,2,3,3,2,3,2,3,3,2,2,3,3,2,2,2,3,3,3,2,3,2,2,2,2,3,3,3,2,3,3,1,2,3,2,3,3,2,1,2,2,2,3,3
205,2,1,1,1,2,1,1,2,2,4,4,4,1,2,1,2,1,1,2,2,1,1,1,1,1,2,1,4,1,2,1,1,4,2,4,2,4,4,1,4,1,1,1,1,4,1,1,1,1,4,1,4,2,4,4,4,1,4,1,1,1,1,1,1,2,4,0,2,2,1,1,1,4,4,1
206,3,3,3,3,1,4,1,4,3,4,3,2,4,3,3,4,4,3,0,1,2,2,1,2,4,3,4,3,1,1,4,0,3,3,1,3,4,1,3,3,2,1,1,1,1,1,2,2,1,3,2,3,1,3,3,4,3,1,1,0,3,0,1,3,1,4,0,1,1,1,3,3,3,3,2
207,2,0,2,4,2,2,2,3,2,2,2,2,2,2,2,1,3,2,2,3,2,2,2,4,2,1,4,2,2,2,1,4,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,3,0,2,2,2,2,2,2,2,3,4,2,2,3,2,2,2,2,2
208,0,1,0,0,0,2,1,1,1,0,1,1,1,1,2,0,1,1,4,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,3,0,1,0,1,2,4,1,1,0,1,0,1,1,1,0,0,0,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
209,1,0,4,4,3,3,0,0,4,0,0,4,3,4,0,1,0,0,0,0,4,4,0,0,3,0,2,4,3,0,3,3,0,4,0,1,3,0,0,3,3,3,2,1,0,3,1,4,1,4,2,4,3,0,4,4,4,2,4,3,3,4,3,0,4,0,0,4,1,0,4,0,3,1,3
210,0,0,2,3,0,0,4,4,0,2,0,3,0,2,0,0,4,4,0,0,3,2,0,3,0,2,0,0,3,0,3,4,0,2,0,0,0,0,2,0,4,0,0,0,0,2,0,4,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
211,4,2,4,2,4,4,1,4,1,0,4,4,3,1,4,4,4,4,4,2,1,2,1,1,4,4,4,4,4,4,4,4,2,2,4,3,1,1,2,1,4,4,4,1,3,4,1,4,4,4,0,2,2,4,4,3,2,4,4,1,4,4,4,4,4,4,4,1,1,4,3,3,4,4,4
212,3,1,1,4,4,1,3,4,1,0,4,1,1,1,3,2,1,4,4,1,0,3,1,1,1,1,1,3,1,3,3,1,1,1,0,1,4,1,1,1,3,1,1,1,1,3,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,4,1,0,4,1,4,1,1,1,1,3
213,0,2,3,0,1,4,2,0,0,2,1,4,2,1,2,0,1,1,2,4,2,0,1,0,0,0,1,1,4,1,1,2,0,1,1,1,2,0,4,0,0,2,1,2,2,4,3,0,1,0,1,4,0,0,1,3,2,0,4,1,4,2,0,0,1,2,3,0,1,1,4,3,1,4,1
214,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,1,3,1,0,0,1,1,1,0,4,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,1,1,3,3,0,1
215,2,2,2,2,2,4,2,4,2,4,2,2,2,3,1,0,2,4,2,3,2,2,4,3,0,0,2,0,0,2,2,2,1,2,4,2,2,0,2,2,4,0,3,3,2,3,2,4,0,4,1,2,4,2,2,4,2,2,2,2,2,2,4,1,3,0,2,2,0,2,2,2,2,2,2
216,1,0,1,0,0,3,4,1,3,3,3,4,1,1,1,3,3,1,3,1,1,0,3,4,3,0,3,3,2,4,0,0,1,1,1,1,1,3,1,0,1,3,0,4,3,3,3,1,1,1,4,3,1,4,4,3,3,3,1,0,4,1,1,1,1,1,0,1,1,1,3,3,0,0,1
217,1,4,1,2,1,4,4,1,4,1,4,4,4,4,1,1,0,1,0,0,4,4,1,4,4,4,4,0,4,0,1,4,4,4,4,0,4,4,4,4,4,4,4,4,1,4,4,4,4,1,0,4,4,4,4,4,4,0,1,4,4,4,1,4,4,1,4,1,0,1,0,1,0,1,4
218,2,1,2,2,2,1,2,1,2,2,1,2,2,0,1,2,2,2,4,1,4,2,1,2,1,4,2,0,0,2,1,2,4,2,4,4,1,4,2,4,1,4,1,2,1,4,1,2,1,4,1,2,2,2,4,1,2,2,1,2,1,4,1,2,2,4,2,2,1,0,1,2,2,2,2
219,2,0,0,3,3,2,0,1,0,0,3,0,0,0,3,2,0,3,0,0,2,0,3,0,0,0,4,3,0,2,2,3,0,0,0,2,0,0,2,0,0,3,0,0,0,0,2,0,0,2,3,3,3,3,0,2,2,0,0,2,2,0,2,3,3,0,0,3,0,3,1,3,2,1,3
220,4,4,4,4,0,1,3,4,1,3,4,2,4,2,0,4,1,2,2,4,4,4,4,2,4,1,4,4,0,2,2,4,4,0,1,4,0,4,1,1,4,4,4,4,0,1,4,4,0,2,4,4,4,4,3,4,2,4,0,1,4,1,4,1,4,4,4,4,4,4,4,4,4,4,2
221,0,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,1,0,0,2,0,0,1,1,0,0,3,2,1,4,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2,1,0,2,1,0,2,0,0,1,2,1,2,3,3,1,0,4,0,1,1,0,0,1,0,2
222,1,0,0,0,4,1,0,3,1,2,1,1,1,1,3,1,0,1,3,3,1,1,3,3,1,3,4,0,3,3,1,3,0,0,0,3,1,0,1,1,0,3,1,1,3,0,0,0,0,3,1,3,1,3,2,2,3,1,4,3,0,4,1,0,3,0,1,1,0,1,1,1,1,1,3
223,4,4,4,4,4,4,4,2,4,4,4,4,1,1,3,4,1,4,4,4,4,4,4,2,2,4,4,4,2,4,2,2,4,4,2,4,2,4,1,4,4,4,4,4,4,2,0,4,4,4,4,4,4,4,1,4,4,4,0,4,2,4,2,4,4,0,2,4,2,4,4,2,4,2,4
224,4,1,3,1,4,4,1,1,2,4,4,4,4,4,1,4,1,2,2,4,1,1,1,1,1,4,1,1,1,0,0,4,4,4,4,4,4,0,4,2,4,4,1,4,1,1,1,4,2,1,4,1,0,1,4,4,4,2,4,0,4,4,1,1,1,4,4,4,4,2,4,4,1,4,1
225,4,4,4,2,4,2,4,4,4,2,4,4,2,2,2,4,2,4,2,2,4,2,4,2,2,4,2,4,2,4,4,4,2,2,2,4,2,2,2,2,2,4,2,4,4,4,2,4,2,3,2,2,4,4,2,4,2,2,4,0,4,3,2,2,2,2,2,2,2,4,4,4,2,2,4
226,2,2,2,1,3,1,1,2,3,3,0,2,3,1,2,1,1,1,2,2,2,2,4,2,2,2,2,2,4,3,2,2,2,4,2,3,2,2,2,2,3,2,0,1,2,2,2,2,2,2,2,0,3,1,0,0,1,2,3,3,0,2,3,2,2,1,3,3,4,2,2,3,2,3,3
227,3,0,3,1,0,3,3,0,4,3,0,2,3,0,0,0,0,0,0,0,0,0,3,3,4,0,4,4,0,0,0,0,3,0,0,0,0,2,0,3,0,0,2,3,3,3,4,1,1,0,4,3,4,2,4,3,0,3,0,0,4,3,4,2,0,3,0,4,0,0,3,0,0,0,0
228,0,4,0,1,4,4,0,0,4,4,0,4,1,0,1,1,0,4,1,4,0,4,4,4,0,4,4,0,4,4,3,0,3,3,0,3,0,1,1,0,0,2,0,0,0,3,0,4,1,4,3,3,1,4,0,4,0,4,3,3,1,4,0,4,4,0,4,1,3,4,4,1,0,0,0
229,1,1,4,1,1,4,2,1,4,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,4,4,4,1,1,4,1,1,1,4,1,1,1,4,1,4,1,1,1,1,2,3,2,1,1,1,2,4,1,3,1,1,4,1,2,1,4,4,1,1,1,1,3,4,1,4,1,1,1,1,1
230,4,3,3,3,3,1,3,3,1,3,3,3,4,3,1,3,4,3,3,3,0,3,4,3,0,3,3,3,1,0,3,3,3,3,1,3,1,3,1,3,4,1,3,3,3,3,0,3,3,1,3,1,3,3,4,3,0,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3
231,2,2,2,0,0,0,4,2,0,2,2,4,2,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,2,4,4,0,2,2,2,0,2,2,0,0,2,2,0,2,2,0,2,0,0,2,0,2,2,0,2,2,2,4,2,2,2,0,0,0,2,2,2,1,2,0,0,2,0,2,2
232,0,0,0,3,0,0,2,0,1,0,2,0,3,1,0,4,0,0,2,3,2,0,1,0,1,3,3,0,0,0,3,0,0,0,0,0,2,3,0,4,2,2,3,3,3,2,1,0,2,3,1,3,2,2,3,3,0,0,1,0,3,0,1,1,2,4,3,1,3,2,2,3,0,0,3
233,4,4,3,4,4,3,4,4,3,4,4,3,1,4,4,3,3,2,3,4,3,4,3,3,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,3,3,3,4,4,3,4,4,3,4,4,4,4,4,3,3,4,3,3,3,2,4,4,3,4,3,4,1,4,4,4,3,4,3,3,3
234,4,3,4,4,4,2,4,4,2,4,4,4,4,1,4,4,4,4,4,4,2,4,4,4,4,0,2,4,4,4,4,4,4,2,4,4,4,0,0,2,3,4,2,4,4,2,4,4,4,2,4,0,4,0,4,0,4,4,4,4,4,4,4,4,4,2,0,2,3,4,4,0,4,4,2
235,2,1,1,3,3,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,2,1,2,1,1,2,1,2,2,2,1,1,2,1,1,2,1,3,1,1,2,1,2,3,2,1,2,2,2,1,2,2,1,3,1,1,2,1,2,1,1,2,2
236,3,3,1,4,1,0,0,3,0,3,0,0,3,2,4,1,4,1,1,4,1,0,1,4,4,0,1,1,2,0,2,0,4,3,1,4,1,0,1,1,1,4,0,1,0,3,4,1,4,0,1,4,0,4,4,1,1,4,1,4,1,1,1,4,1,4,4,1,4,1,1,1,3,0,3
237,1,2,3,1,2,1,1,3,2,4,1,1,1,1,0,1,3,2,2,1,4,1,1,1,1,1,2,2,1,4,1,1,2,1,0,2,1,4,1,1,2,0,1,1,1,0,1,1,4,0,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,4,2,1,2,1,2,1,3,2,1
238,0,0,4,0,0,0,0,1,3,3,4,4,0,2,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,2,0,1,0,0,3,0,0,4,0,0,0,0,0,1,0,0,0,0,3,3,0,3,4,0,0,2,0,1,2,0,3,0,4,1,4,0,4,4,0,3,0,3,0,3,3
239,3,3,2,1,2,2,2,2,3,2,2,2,2,2,2,1,2,1,2,4,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,2,1,2,2,2,2,3,2,2,2,2,2,4,2,2,2,3,2,2,2,2,2,2,2,2,1,4,2,2,2,3,2,2,2,2,2,2,3,2
240,0,3,2,1,2,1,2,1,3,2,3,1,3,1,0,2,2,3,1,1,1,1,1,1,3,1,1,1,2,0,2,1,3,3,2,3,2,1,1,2,1,3,3,1,1,1,3,2,2,1,3,1,1,1,3,1,1,2,3,2,3,2,2,4,2,1,2,1,1,2,3,1,3,1,3
241,3,2,2,2,2,1,2,4,2,1,2,2,2,2,2,1,1,2,4,4,1,2,2,2,1,2,2,2,2,2,3,1,1,2,2,2,2,4,0,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,4,2,4,4,1,2,2,2,2,2
242,4,4,2,2,2,2,4,0,2,2,0,2,4,4,1,4,2,2,4,2,2,2,2,2,2,4,3,3,2,2,4,4,2,4,2,2,4,0,2,4,4,2,4,4,4,2,4,2,2,4,2,4,2,2,2,4,3,2,4,2,2,4,3,0,4,2,2,2,3,2,1,2,4,2,4
243,4,0,1,3,0,3,4,3,4,4,0,3,2,2,3,4,3,2,0,0,4,0,3,1,0,0,0,3,0,3,2,3,3,0,2,3,2,2,1,3,2,0,0,3,0,4,4,2,2,4,3,0,3,4,3,2,3,1,3,4,2,0,2,3,0,1,3,0,2,3,3,0,3,0,0
244,4,3,0,0,2,2,0,3,3,3,0,3,2,2,2,0,3,3,0,3,2,2,0,2,0,0,2,4,2,0,4,1,0,4,3,2,2,2,4,0,0,2,2,2,4,4,2,3,3,2,0,2,2,2,0,2,4,4,2,2,4,0,4,2,4,0,4,0,2,2,0,2,3,2,4
245,2,2,2,2,2,2,0,2,0,2,2,2,0,1,0,0,3,2,0,0,0,2,2,2,2,0,0,2,2,2,2,0,2,1,2,0,3,0,2,0,3,2,2,2,2,0,2,2,0,0,3,1,0,2,0,2,0,3,2,0,0,0,0,2,0,2,2,0,0,2,0,3,2,0,0
246,2,0,4,2,1,4,1,2,4,2,4,4,1,1,4,2,1,1,2,2,4,2,2,1,2,2,4,2,2,1,2,2,4,2,4,4,0,2,2,1,2,2,2,2,4,1,4,2,1,2,4,1,1,2,1,1,2,2,4,2,2,1,2,2,2,2,2,2,1,4,2,4,2,4,0
247,2,4,3,4,1,4,2,2,1,4,4,4,4,4,4,2,1,2,4,1,1,4,4,4,1,4,2,4,2,2,1,2,1,4,2,1,2,4,4,4,4,0,1,4,1,1,4,4,1,1,4,2,4,1,4,2,4,4,4,4,4,4,2,3,4,2,4,2,4,4,1,2,1,2,2
248,0,1,1,4,0,3,0,1,0,4,2,0,0,4,0,0,4,4,0,4,0,4,0,0,0,3,0,0,0,4,0,4,4,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,4,0,1,0,0,0,4,0,4,0,4,0,4,4,0,0,0,0,0,4,4,4,0,4,0,0
249,1,1,0,1,3,1,0,3,3,1,1,1,2,0,1,2,1,3,1,2,0,1,1,0,0,2,1,3,3,3,3,3,1,2,4,0,2,1,1,3,0,2,3,1,2,3,1,3,3,3,4,3,3,3,1,2,3,2,0,0,0,1,3,2,0,3,3,3,3,3,0,0,3,3,1
250,4,4,2,4,2,4,4,4,4,4,2,2,0,4,4,4,4,4,4,4,4,2,4,4,4,4,2,2,4,2,4,4,4,4,4,2,2,4,4,2,4,2,3,2,4,4,4,2,4,4,2,0,0,2,4,4,2,4,4,4,0,4,4,2,4,4,4,4,2,3,2,4,2,4,4
251,3,3,3,4,3,2,3,4,3,3,3,3,3,3,2,4,1,4,3,3,1,3,4,1,4,1,2,4,1,1,4,3,3,3,1,2,1,4,3,2,1,3,1,4,0,3,1,4,4,1,4,3,3,1,1,3,4,4,3,1,1,1,4,1,3,4,1,4,4,3,3,1,3,4,3
252,4,1,1,2,0,1,2,4,0,0,2,2,4,1,1,2,2,1,1,0,4,1,0,1,1,4,1,1,1,4,0,1,1,1,0,1,1,4,1,0,2,1,1,0,0,1,0,2,2,0,1,1,1,1,1,1,1,0,1,2,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0
253,1,2,1,1,3,1,1,0,1,2,2,3,1,1,3,1,3,1,0,2,0,1,2,1,1,1,1,0,1,1,2,1,1,1,0,1,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,0,0,1,1
254,1,4,4,1,3,3,1,4,1,2,1,4,3,4,4,4,1,4,3,4,3,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,4,3,3,1,1,4,3,3,4,1,1,4,3,1,1,2,1,3,1,1,1,3,4,3,1,3,1,2,3,4,1,4,1,3,3,1,1,1,1
255,4,3,0,3,0,0,0,3,0,0,0,3,3,0,3,2,0,0,3,2,3,3,0,0,4,0,4,4,0,2,2,0,3,4,4,0,4,0,0,0,0,4,3,4,4,4,0,0,3,0,0,0,0,4,0,0,0,0,0,3,4,0,4,0,0,0,3,3,0,0,0,0,4,4,0
256,3,2,2,3,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,3,2,3,0,0,4,0,3,0,2,0,2,2,3,0,0,2,0,3,3,3,0,2,2,0,2,3,2,0,2,2,4,0,0,3,0,3,2,2,0,2,2,2,3,0,2,1,2,0,0,1,0,2,2,3,2
257,3,3,1,1,3,1,1,1,1,1,3,0,0,3,3,3,3,1,3,3,3,1,1,3,1,3,0,1,1,1,3,0,4,3,0,1,1,1,1,3,3,1,4,1,1,3,3,0,1,1,3,4,1,3,3,3,4,3,0,1,1,1,4,1,3,3,1,0,0,1,1,0,3,0,3
258,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,2,1,1,1,0,1,0,1,1,0,1,0,1,4,1,1,1,1,1,1,1,1,2,4,0,1,1,0,0,1,2,0,1,1,0,1,1,1,1,1,4,1,2,1,1,1,4,0,1,1
259,4,3,4,4,4,3,4,4,1,4,4,4,0,0,4,0,0,4,4,0,4,1,4,4,4,4,0,4,3,1,0,0,4,4,0,4,4,4,3,4,4,4,0,4,4,4,1,4,0,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,0,4,4,4,4,3,4,4,4,4
260,3,4,3,3,3,4,3,3,3,4,4,1,3,3,3,4,4,4,3,3,3,1,3,1,4,3,3,3,1,3,3,3,3,4,3,4,1,3,3,3,3,4,3,3,3,3,1,3,3,4,4,4,3,4,1,3,3,4,3,1,4,3,3,3,3,3,3,3,4,1,3,3,1,4,3
261,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,1,2,2,2,4,2,2,2,2,2
262,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,2,3,3,4,3,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3
263,2,0,1,2,4,2,4,4,4,2,4,4,2,4,4,2,0,2,4,2,0,4,2,4,4,1,4,4,4,2,4,3,0,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,0,2,4,4,4,4,2,2,2,4,0,4,4,4,4,4,2,4,2,1,4,4,4,2,4,2,4
264,0,2,3,3,2,4,0,3,3,3,2,3,0,2,0,0,0,3,2,2,3,2,3,3,0,0,4,3,2,3,3,0,0,0,2,4,0,0,3,4,3,0,3,0,2,4,0,3,0,2,3,1,3,0,0,2,2,4,3,2,0,3,0,3,0,0,4,0,3,4,2,0,0,2,0
265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,1,1,1,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266,1,0,0,0,0,0,0,1,2,1,0,0,0,0,2,0,1,0,1,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,2,1,0,1,0,2,0,0,0,2,0,0,1,2,0
267,2,3,0,3,0,2,4,1,3,2,0,3,3,2,3,2,2,1,1,1,3,2,2,3,3,3,3,2,1,3,4,3,1,0,2,3,1,2,1,3,3,3,3,2,2,3,4,4,3,1,3,2,0,1,0,4,2,0,4,3,3,3,3,4,3,3,1,0,1,4,4,3,0,3,0
268,4,1,0,3,0,3,3,4,3,2,3,3,3,3,0,2,0,3,3,3,4,2,3,0,3,1,1,3,0,3,2,0,0,3,3,0,2,2,3,3,3,3,2,2,4,2,2,0,3,2,3,2,1,3,2,3,2,2,0,1,0,1,4,3,3,3,3,0,0,4,4,0,0,3,0
