episode_id,query0,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74
179,0,0,4,0,4,0,0,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,0,4,3,4,0,2,4,0,3,2,4,4,4,4,4,0,4,4,0,4,4,2,0,2,4,4,4,4,0,4,0,4,4,0,0,0,0,2,4,4,2,1,4,4,4,4,4
180,4,4,1,2,3,1,4,3,2,1,1,4,1,3,0,4,1,2,2,4,1,4,1,0,3,4,1,0,3,4,0,4,3,4,2,4,1,0,4,4,4,1,2,1,1,1,0,3,4,0,1,1,0,4,2,1,3,3,4,2,3,0,1,2,4,2,3,1,0,4,0,4,4,4,4
181,4,4,1,1,4,1,1,4,0,3,1,0,4,4,4,4,1,2,4,3,3,4,3,1,2,4,4,2,1,2,4,4,3,4,4,0,4,2,4,2,4,4,4,4,1,0,4,4,1,3,0,4,2,1,3,1,3,3,1,4,3,2,4,3,2,3,3,4,3,4,4,2,1,4,3
182,4,3,3,3,3,3,3,0,3,3,3,4,0,2,3,3,3,3,3,3,4,4,2,4,3,2,3,3,2,3,0,3,3,0,3,3,0,3,3,4,4,3,3,4,4,4,3,2,0,2,0,0,3,2,3,3,0,0,4,4,3,4,3,4,3,4,4,3,0,4,3,3,3,4,3
183,3,1,1,0,3,1,4,1,1,1,1,2,1,3,1,1,2,4,3,1,1,1,2,3,1,1,1,1,1,0,1,1,1,2,1,3,1,4,4,1,0,1,1,2,2,1,1,1,0,1,1,4,2,1,1,3,1,1,1,1,1,1,3,4,3,1,1,1,1,0,1,4,0,1,3
184,2,1,1,2,4,2,4,2,3,2,1,4,3,3,3,0,3,1,4,4,3,3,3,4,3,3,1,2,3,2,1,1,3,1,1,2,4,3,4,2,2,2,3,3,2,4,3,3,2,3,3,3,1,2,2,2,4,1,3,4,3,2,2,2,3,3,3,4,3,3,1,4,3,4,2
185,2,3,4,4,2,3,3,0,1,3,4,0,3,3,3,4,4,3,3,1,3,3,3,0,2,3,3,3,1,4,3,4,2,3,1,1,3,3,2,0,3,2,3,4,4,0,2,0,3,2,3,0,2,3,3,3,3,2,4,2,3,3,0,3,0,0,4,1,2,3,2,4,3,3,2
186,1,2,3,2,0,0,2,0,1,1,1,3,2,1,3,2,1,1,1,3,2,2,1,2,0,0,2,1,0,1,0,3,1,3,2,1,2,0,1,1,1,1,3,1,2,1,1,3,2,2,1,1,2,0,2,1,3,3,1,1,1,3,1,3,3,2,1,1,1,2,1,1,3,1,0
187,1,2,2,2,0,1,2,0,2,1,0,1,0,2,1,0,0,1,0,2,0,2,0,0,2,0,2,1,1,0,1,2,2,0,2,0,0,1,1,1,1,2,1,2,2,0,3,2,2,1,1,1,1,1,1,0,1,2,2,0,1,2,1,2,1,2,2,2,3,0,1,0,1,4,2
188,2,2,3,3,0,0,0,2,3,0,3,2,3,4,3,0,1,3,3,3,2,3,4,0,1,4,4,3,2,3,3,2,3,4,3,3,2,3,0,4,3,3,0,0,0,3,0,0,3,0,3,1,0,4,3,2,4,3,0,3,3,3,1,0,3,3,3,3,4,3,2,3,3,3,2
189,3,3,3,3,4,2,3,3,2,3,3,0,3,1,2,3,2,3,3,2,3,3,2,3,3,1,3,3,3,4,3,2,1,3,4,3,4,3,3,4,4,3,2,3,3,0,0,2,2,4,3,3,2,3,3,3,0,2,3,3,3,0,2,2,4,3,3,2,2,3,3,3,3,3,1
190,1,1,1,2,1,1,1,4,4,4,4,3,4,0,1,1,0,4,0,1,2,1,1,0,2,1,2,0,1,0,2,4,0,4,1,2,3,0,4,4,1,4,1,1,1,4,2,1,4,4,4,1,0,0,1,0,1,1,0,3,0,1,4,1,0,1,0,1,1,4,0,1,0,4,0
191,4,4,4,1,4,1,4,4,4,4,3,4,2,4,4,4,4,2,1,4,4,4,0,4,3,4,4,4,2,4,3,4,4,4,4,4,0,2,4,4,4,4,0,0,4,4,4,0,4,4,0,4,0,2,3,1,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4
192,0,0,3,4,0,4,2,1,2,0,0,4,0,2,0,0,4,4,2,2,1,4,0,3,0,4,0,0,0,4,0,3,4,4,2,4,3,4,2,2,0,1,4,4,4,1,1,0,2,0,3,4,1,2,4,4,0,1,2,2,0,4,1,3,3,2,1,3,2,2,0,4,4,4,3
193,3,0,2,4,4,4,2,4,0,4,4,4,3,3,4,2,4,2,4,3,0,0,4,4,3,3,2,3,4,4,4,4,4,4,0,3,3,4,4,2,4,3,2,0,2,4,3,4,3,0,0,4,3,2,4,4,4,4,2,3,4,4,4,4,3,4,4,4,4,4,4,4,4,2,4
194,4,4,4,2,3,1,4,2,0,0,4,2,4,3,4,3,4,2,4,3,4,4,4,4,0,2,4,4,4,0,2,3,3,3,4,4,1,1,0,3,0,4,3,4,0,4,4,1,4,4,3,3,4,3,4,3,3,3,4,2,3,3,4,2,3,3,3,3,3,2,1,4,4,4,0
195,0,4,1,1,4,4,0,4,0,0,2,0,4,2,1,4,4,4,4,2,4,4,2,2,1,1,4,4,2,1,0,4,0,4,0,0,4,4,4,0,4,0,0,4,0,2,0,1,4,3,4,4,4,0,4,1,4,1,2,2,4,4,2,3,0,4,2,4,2,1,0,2,4,0,2
196,1,3,0,4,4,0,1,1,0,0,4,4,0,3,3,1,0,0,3,3,0,1,0,4,0,0,0,0,0,0,3,0,4,1,3,4,0,0,1,0,0,1,0,0,3,3,3,4,2,0,2,0,0,0,4,0,4,3,0,0,1,1,4,4,4,0,4,3,3,4,3,4,0,4,3
197,2,1,0,2,1,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,4,1,0,1,0,1,4,2,1,2,4,4,0,1,1,4,2,1,0,3,2,4,1,0,0,0,0,1,2,1,0,1,0,4,4,1,0,2,3,1,4,1,1,1,1,0,1,0,2,1,4,0,0,1,2
198,1,0,0,3,0,0,0,0,2,4,0,0,4,0,4,4,0,4,0,0,0,0,1,4,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,0,0,3,0,3,2,0,0,0,2,0,0,4,0,0,0,4,0,0,0,0,0,0,0,1,2,4,0,0
199,0,0,3,2,0,4,0,1,3,0,0,2,3,2,2,0,4,4,3,1,0,1,0,1,4,2,0,3,1,2,0,0,2,1,0,0,2,0,1,4,2,2,1,2,4,3,2,1,2,1,2,4,0,1,2,2,4,4,2,3,1,4,1,2,3,4,4,2,0,1,0,4,0,2,2
200,0,1,3,0,2,0,0,2,4,3,4,0,2,0,3,0,3,3,2,3,0,2,4,2,2,2,0,3,0,1,0,0,2,1,0,0,4,0,3,3,3,0,4,2,2,4,4,0,4,2,0,0,0,0,3,0,0,1,4,2,4,4,0,2,0,3,1,2,4,4,2,3,2,3,0
201,4,3,2,4,4,4,2,0,4,4,2,4,3,4,4,3,3,2,4,4,4,1,3,4,4,3,4,3,4,2,4,2,3,4,4,3,3,4,4,4,4,4,4,0,4,4,2,0,4,3,4,4,3,2,4,4,4,4,4,3,4,4,4,2,2,4,4,4,4,0,4,4,2,4,4
202,0,1,4,4,4,4,4,4,4,4,1,0,4,1,0,4,3,1,4,2,4,3,4,4,1,1,4,2,0,3,0,1,4,4,1,0,3,1,1,4,3,4,0,0,0,2,0,0,2,1,2,3,4,0,2,1,4,0,3,3,1,2,1,2,3,4,4,1,2,4,0,4,2,3,3
203,3,3,3,0,3,4,4,3,3,3,3,0,4,1,3,3,1,4,3,3,1,3,3,4,4,0,3,3,3,4,0,4,3,4,3,2,3,4,4,3,4,3,3,0,3,0,1,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,1,1,3,1,1,4,2,1,1,3
204,0,1,3,3,0,0,4,1,0,1,0,2,3,1,0,0,0,0,1,1,3,2,1,0,0,1,0,1,0,1,1,0,0,0,0,3,0,0,0,0,1,2,0,1,3,0,0,0,0,3,1,0,1,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,3,0,1,1
205,1,0,2,0,1,1,2,0,2,1,0,0,2,1,0,0,0,0,4,1,3,1,4,1,2,0,1,4,0,1,2,2,2,1,2,1,0,2,1,2,2,1,1,0,2,1,2,3,2,1,2,1,1,0,1,1,3,0,2,1,0,2,1,1,0,0,2,1,1,0,2,2,4,3,2
206,2,4,2,0,3,0,0,2,0,3,0,2,0,2,0,1,3,0,3,4,4,4,0,2,0,4,0,4,0,0,0,0,0,3,2,3,1,0,2,0,0,2,2,3,0,0,3,0,1,0,0,3,2,4,4,1,2,2,4,1,3,0,0,4,1,3,3,2,0,0,4,0,2,3,0
207,4,4,4,0,4,0,1,4,2,0,4,4,3,4,4,4,4,4,3,4,0,4,0,4,4,4,4,4,0,1,4,2,0,4,1,0,4,4,0,2,4,4,0,4,0,0,4,4,4,0,4,4,4,1,4,4,4,4,2,3,0,3,3,2,0,3,4,4,0,3,4,3,3,4,0
208,4,2,0,4,4,4,4,0,4,0,1,4,4,0,2,0,1,4,3,4,4,3,4,4,1,3,3,4,4,4,4,0,4,4,4,4,4,1,4,4,4,4,4,1,3,0,4,4,3,4,0,1,3,4,1,4,4,4,4,0,0,0,1,3,1,0,4,3,0,4,3,1,4,0,4
209,1,3,0,4,1,1,1,4,0,2,0,2,1,0,1,0,1,4,1,0,1,3,3,1,0,1,3,1,1,4,4,2,1,1,0,4,1,1,3,1,1,1,0,1,1,1,1,1,1,3,1,3,1,1,1,2,4,1,1,3,1,1,1,1,4,0,1,1,1,4,1,1,1,1,3
210,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,4,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,1,3,4,4,4,4,4,4,4,4,3,2,4,4,0,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1
211,0,1,1,0,3,0,2,0,1,0,1,3,1,0,1,1,1,2,1,4,1,1,1,1,1,1,1,2,3,1,2,2,1,2,1,1,1,1,4,1,3,4,1,1,1,1,1,1,3,1,1,2,1,1,1,2,0,1,1,4,0,1,1,1,1,1,2,1,2,2,1,4,4,1,3
212,3,4,0,3,3,3,4,2,1,0,2,0,0,1,0,0,3,0,0,3,3,3,3,3,0,0,0,0,3,0,1,0,3,1,4,4,3,3,3,3,3,4,3,0,4,3,0,4,3,0,0,0,0,0,0,1,1,0,0,3,3,3,0,0,0,3,1,3,0,3,0,0,0,0,0
213,3,4,2,4,1,0,3,0,3,1,1,3,3,3,1,4,1,1,0,3,1,3,3,3,1,1,3,3,1,4,1,1,3,1,1,3,1,3,3,1,1,3,1,1,1,3,0,1,3,1,1,1,3,0,4,3,1,3,3,4,2,4,1,3,1,1,3,1,1,3,0,1,3,3,3
214,3,4,3,0,3,0,0,0,4,3,0,0,0,0,3,0,3,3,3,0,3,3,0,3,4,3,0,0,3,3,4,3,0,3,4,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,4,0,3,0,3,0,0,0,0,4,3,0,3,3,0,3,3,0,3,3,4,1,0,3,0
215,2,2,3,0,4,3,0,2,2,3,0,3,2,2,2,3,3,2,2,3,2,3,2,2,2,2,0,3,1,3,0,0,1,2,2,3,4,2,2,2,2,2,2,3,2,3,2,1,2,3,3,3,2,0,2,3,1,2,2,0,2,3,3,3,0,3,2,3,2,2,3,0,2,4,0
216,1,2,2,2,0,0,2,0,0,0,3,0,1,0,0,1,3,1,3,0,0,0,0,3,4,2,0,1,2,0,2,3,0,0,2,2,4,2,0,4,1,2,2,2,3,1,4,0,2,1,0,3,4,3,2,0,3,3,0,3,0,2,2,2,0,2,4,2,0,2,2,2,4,2,0
217,2,2,0,4,2,2,0,2,3,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,0,2,2,4,2,4,4,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,0,0,0,4,0,2,2,4,4,2,2,2,2
218,3,0,0,2,4,2,2,4,2,1,2,0,2,2,1,0,0,0,0,4,2,1,2,2,0,4,1,0,4,1,1,0,4,4,0,4,2,2,2,4,2,0,2,3,0,0,0,4,2,2,4,2,1,2,1,2,0,2,2,0,2,2,0,4,1,4,0,2,1,2,0,2,1,1,4
219,3,2,3,0,3,3,3,0,3,0,2,0,3,0,0,2,3,3,3,0,0,3,3,0,4,3,0,3,2,0,3,3,1,0,0,3,3,3,4,0,3,3,2,3,2,0,2,2,0,2,3,0,3,0,2,0,0,0,0,4,2,3,0,4,3,0,2,0,2,3,0,3,3,2,2
220,4,4,3,1,3,1,3,1,1,1,1,1,3,1,2,3,1,1,2,2,3,0,1,1,1,0,0,1,1,2,1,3,0,1,1,0,3,4,1,1,1,0,2,3,1,0,1,1,3,1,4,3,4,1,1,0,2,0,1,1,4,4,1,1,1,0,1,1,1,2,3,1,1,1,3
221,3,3,3,3,0,2,2,2,2,4,4,3,4,2,2,0,4,0,0,3,3,1,3,4,0,2,4,4,2,3,4,4,4,2,4,2,3,4,2,2,1,4,3,3,1,3,1,4,4,4,3,2,2,4,3,0,0,2,2,3,3,4,4,4,3,3,3,1,4,2,1,4,3,4,3
222,1,4,1,1,1,3,3,1,3,0,0,1,3,4,1,1,1,1,4,1,3,3,1,1,1,3,4,0,1,1,4,3,3,3,1,1,1,1,1,1,3,2,3,3,4,4,1,1,1,1,3,1,3,3,3,1,1,4,1,0,1,0,1,4,3,1,1,1,1,1,3,1,1,1,0
223,3,0,2,4,2,2,0,0,0,2,0,0,0,2,0,2,0,0,2,2,0,1,0,0,0,0,2,1,2,1,0,0,1,0,0,2,0,2,0,2,3,1,1,0,0,0,2,1,0,2,2,0,4,0,2,0,2,0,0,0,2,0,0,1,1,3,1,1,2,2,1,0,1,2,0
224,1,0,2,4,0,4,0,4,4,1,4,2,4,4,0,0,4,4,0,4,4,0,0,1,0,4,4,4,4,4,0,0,4,0,4,0,4,0,1,4,4,2,4,0,4,4,4,4,4,0,0,2,0,0,4,4,4,1,4,4,0,0,0,4,0,0,1,4,4,0,4,4,0,2,1
225,2,0,0,1,3,2,2,0,1,4,1,2,0,3,0,3,0,0,4,2,3,0,2,2,3,2,0,0,3,0,1,4,1,0,2,0,3,2,4,0,3,0,3,0,3,2,1,0,3,0,2,1,3,3,3,1,2,0,3,3,3,2,0,2,0,3,3,0,1,2,0,4,2,3,3
226,2,2,4,2,0,2,0,1,1,1,4,2,3,3,2,2,3,0,2,2,0,4,2,1,0,2,0,3,1,3,4,0,3,3,2,3,3,1,2,0,0,3,0,0,3,0,0,1,4,2,2,4,0,3,0,4,0,3,0,2,2,0,1,3,3,2,2,2,3,0,2,2,0,4,3
227,4,3,3,0,3,4,3,3,4,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,1,0,4,3,4,3,0,0,0,3,3,4,0,0,0,0,0,0,0,4,4,3,2,0,0,1,4,3,3,3,4,0,3,0,0,0,2,3,1,2,4,0,0,0,0,2,1,0,3
228,3,3,3,2,2,3,4,0,3,0,1,2,0,1,0,0,3,2,0,4,3,1,1,1,1,2,3,4,2,3,3,3,0,3,1,4,2,3,4,0,0,3,3,4,3,2,0,3,0,1,1,2,1,4,1,4,4,3,4,4,0,3,4,3,4,4,3,3,2,1,4,4,4,3,3
229,1,3,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1,3,2,1,2,2,1,1,3,2,1,1,2,2,1,1,1,1,4,3,1,2,3,1,1,1,2,1,1,1,1,1,3,1,2,1,3,1,3,1,1,1,1,1,1,1,1,1,3,3,1
230,1,1,0,4,0,0,1,1,3,1,2,1,0,0,1,0,1,1,1,1,0,2,1,1,3,3,1,0,1,1,1,2,1,0,2,2,1,4,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,2,1,1,2,0,1,1,1,1,1,0,0,3,0,0
231,1,0,1,1,1,1,4,1,0,0,0,0,1,1,1,1,1,2,3,4,4,0,4,1,1,1,0,1,0,4,1,3,2,1,4,0,4,4,1,1,0,4,1,0,4,1,4,3,1,1,0,3,1,1,4,3,0,1,1,3,0,1,3,1,1,3,1,0,4,0,1,4,1,4,4
232,3,0,0,1,2,1,1,4,3,2,1,1,2,1,1,3,3,1,1,3,1,2,3,1,1,3,0,0,1,0,1,0,3,3,1,0,2,3,0,1,3,0,1,1,0,2,3,3,1,3,4,1,4,0,3,0,4,0,0,3,1,4,4,1,1,2,1,3,0,0,4,3,4,0,3
233,2,0,3,4,3,0,3,3,3,0,0,4,3,3,4,0,2,0,0,3,0,0,4,3,4,3,3,0,1,1,2,4,0,3,3,3,3,0,2,2,3,0,2,4,3,2,2,0,2,2,1,3,3,2,3,0,4,3,3,3,1,2,3,4,0,3,2,4,0,2,4,2,2,2,2
234,3,3,2,1,2,2,2,2,2,2,1,2,1,0,2,2,2,1,2,2,1,2,0,2,2,2,2,2,2,1,1,1,0,0,2,2,4,2,2,0,2,4,2,1,2,0,1,2,2,2,2,2,4,3,2,2,2,3,2,1,3,4,1,4,4,1,2,2,3,4,2,2,2,2,2
235,3,3,3,2,3,1,3,1,0,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,1,4,3,3,3,1,3,3,3,3,3,1,3,4,3,3,4,3,0,1,3,1,3,3,3,3,3,3,3,2,4,4,3,3,3,3,3,3,3,1,3,3,4,3,0,0,3,3
236,3,3,3,1,3,3,3,0,3,3,3,3,0,3,4,3,3,3,3,4,4,2,2,3,3,3,3,4,2,3,3,3,2,1,3,3,3,2,2,3,0,0,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,0,3,3,3,2,0,3,3,3,2,3,3,2
237,2,4,4,4,2,4,4,4,4,4,0,3,4,0,1,3,4,4,2,0,3,1,4,4,0,4,4,3,4,4,4,2,4,4,0,0,4,4,1,4,0,0,2,2,4,4,4,1,1,2,0,0,4,3,2,4,4,2,0,4,0,2,0,0,2,4,0,4,4,0,1,4,0,4,4
238,4,2,2,2,2,2,1,2,3,3,2,2,2,2,4,2,2,2,2,2,3,2,2,2,2,1,4,2,0,4,2,2,3,1,2,2,2,2,2,1,3,2,1,2,2,3,2,2,4,2,2,2,2,2,2,2,0,1,2,2,3,4,2,2,2,2,2,2,2,3,1,2,2,3,2
239,0,1,1,4,0,0,1,1,2,0,0,1,3,3,1,1,1,2,1,1,0,1,0,0,1,1,0,3,1,1,0,0,0,1,1,0,1,1,0,4,2,1,4,1,4,1,4,4,0,0,3,1,0,1,3,0,1,1,1,4,3,1,1,2,1,0,1,4,1,0,1,3,2,4,1
240,0,0,0,0,0,1,3,3,4,4,2,4,3,1,0,1,1,3,1,4,1,0,3,4,1,3,0,4,4,1,0,4,3,1,4,1,1,4,0,2,0,1,1,1,4,1,3,4,2,4,0,3,4,0,0,3,3,4,4,0,3,4,1,1,4,1,4,0,1,4,1,0,1,2,2
241,2,3,4,4,4,4,4,4,1,0,4,2,2,4,2,1,4,4,4,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,3,0,4,0,2,0,0,1,0,4,0,0,2,4,0,0,2,4,4,4,0,4,0,2,1,4,2,4,4,0,2,4,0,2,4,4,4,0,4,4,4
242,4,2,1,3,0,2,1,1,0,0,0,1,3,0,1,0,0,0,1,1,1,4,1,0,1,1,0,0,4,0,0,0,4,0,1,0,1,0,3,1,3,3,1,1,3,0,4,1,1,3,0,0,3,1,0,0,0,4,3,1,0,0,3,0,0,0,4,3,3,3,1,0,3,0,1
243,3,0,4,2,0,4,2,0,2,4,0,2,0,2,2,1,2,2,2,3,2,1,2,2,2,2,2,4,3,1,1,4,2,2,2,2,0,2,4,2,2,3,4,2,1,2,3,2,2,0,1,0,2,2,0,2,4,0,2,2,2,4,3,1,2,2,2,3,2,2,2,2,2,4,0
244,2,0,2,0,2,2,1,0,0,2,0,2,2,3,0,0,1,3,1,2,2,0,3,2,1,3,0,3,0,2,0,3,2,1,0,2,2,0,0,2,0,0,0,0,0,3,0,3,2,2,0,2,0,2,0,0,3,1,4,3,0,0,3,0,2,3,3,0,0,3,3,1,0,0,2
245,1,3,3,3,2,3,4,3,2,1,3,4,1,3,2,1,3,1,1,1,4,1,2,2,1,3,2,3,3,1,3,2,1,3,1,3,1,4,0,3,3,3,1,2,3,1,3,3,3,2,3,2,1,0,0,3,3,0,1,3,3,1,2,3,3,2,3,3,3,2,3,2,3,3,1
246,4,1,4,1,4,4,4,1,4,4,4,4,4,1,4,4,4,1,4,4,4,4,4,4,4,1,4,4,1,4,4,4,1,4,1,4,4,1,4,1,1,4,4,4,4,1,4,4,4,0,4,4,4,1,4,4,1,4,4,4,2,4,0,4,4,4,4,4,1,1,4,4,4,1,1
247,3,4,0,4,0,0,4,0,0,0,0,4,4,4,0,2,4,0,4,4,3,4,4,4,4,4,4,0,0,4,4,4,4,0,4,4,0,4,4,4,0,0,0,4,0,4,0,2,4,0,0,0,4,3,4,4,4,3,0,4,4,0,4,4,0,3,4,3,0,4,4,4,0,4,4
248,1,2,3,1,1,1,3,3,2,3,1,1,1,1,0,0,0,1,0,1,3,1,1,0,3,0,2,3,3,2,1,1,2,3,0,3,1,2,0,2,3,1,2,3,1,3,1,1,3,0,3,3,1,0,2,0,1,1,0,2,3,1,1,0,3,1,3,1,2,3,3,0,2,3,1
249,2,3,2,2,0,0,1,2,2,3,4,4,1,3,3,1,2,4,0,1,1,0,3,2,3,3,0,3,0,0,3,3,2,0,0,3,2,2,1,2,3,3,0,1,2,0,4,1,3,3,2,3,4,0,2,0,4,3,4,4,2,4,0,1,3,0,1,4,0,4,3,3,3,1,0
250,3,3,3,0,3,3,1,3,0,3,0,3,0,3,0,3,0,0,2,4,2,4,3,2,3,3,0,2,3,0,1,3,2,3,3,0,2,0,3,3,0,0,3,0,3,0,3,4,3,3,3,3,0,3,0,3,2,0,3,3,3,3,3,0,4,3,0,3,3,3,3,3,3,2,0
251,4,4,4,2,4,4,4,3,3,3,2,2,0,4,2,4,2,2,2,2,4,2,4,1,4,4,4,4,4,2,2,3,2,2,4,4,2,4,4,2,4,4,2,3,4,3,4,2,4,2,4,2,4,2,4,4,2,4,4,2,3,0,4,2,4,2,4,4,3,2,2,3,2,4,2
252,3,3,3,3,4,3,4,3,4,1,4,4,3,1,1,3,4,3,3,4,1,4,1,4,4,1,3,1,1,1,3,4,1,4,4,1,1,3,0,4,3,3,1,4,1,3,1,1,4,1,3,4,4,4,4,0,4,4,3,1,1,4,2,3,1,1,1,4,1,1,4,1,4,1,3
253,0,3,2,2,3,3,2,2,1,2,3,4,2,2,1,3,3,2,1,0,2,2,3,1,2,1,1,3,1,3,1,1,2,1,1,2,1,3,3,2,3,2,3,1,3,3,0,0,1,2,4,2,3,1,4,1,3,0,1,3,3,0,2,1,3,4,2,2,3,1,0,3,0,1,4
254,3,1,2,1,3,3,1,3,4,3,1,3,2,3,3,1,3,3,3,4,2,1,3,1,3,1,4,3,1,3,3,1,3,1,3,3,3,3,3,3,1,3,1,2,1,3,1,3,3,2,3,3,1,3,1,3,1,4,1,1,3,2,2,1,4,3,3,3,1,1,3,1,4,2,1
255,3,0,0,0,0,0,3,4,0,0,3,3,0,0,0,0,2,0,0,3,1,0,2,0,3,4,0,0,0,0,0,0,4,0,3,0,0,4,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,4,0,0,3,0,0,3,0,3,1,3,0,0,0,2,3,0,1,0,0,0,3
256,2,2,2,2,0,2,2,1,3,2,2,2,2,2,2,1,2,2,2,3,4,2,2,2,3,2,2,4,2,2,1,2,1,2,2,2,4,3,2,2,1,4,1,1,2,2,2,2,3,2,2,2,3,3,2,2,1,2,3,2,2,2,2,2,2,0,2,3,3,2,2,1,2,2,0
257,4,1,4,4,4,0,1,1,0,0,4,4,0,4,1,4,0,4,4,0,1,3,4,4,4,1,4,4,0,0,1,0,0,1,1,4,1,0,4,4,1,4,4,1,0,0,3,1,1,4,1,0,4,1,4,1,1,0,3,4,1,4,4,2,1,4,0,0,3,4,0,0,0,1,1
258,1,1,1,1,1,3,1,1,2,0,3,3,1,3,4,1,1,3,1,3,3,1,1,0,1,1,1,1,3,1,3,1,3,1,1,1,3,1,1,1,1,1,3,4,1,1,1,3,3,3,1,3,1,3,0,1,0,1,3,1,1,1,3,3,1,3,3,1,1,1,1,3,2,1,3
259,4,4,1,4,4,4,4,0,3,3,0,2,0,4,4,1,4,4,4,2,4,4,4,4,2,1,1,4,4,4,1,4,3,1,4,1,1,4,1,1,4,4,4,1,4,4,4,2,2,1,1,3,1,4,3,4,4,4,3,3,4,1,4,4,1,4,2,3,1,4,2,1,4,1,1
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,2,0,2,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,2,0,0,4,0,0,2,1,0,0,0,0,2,0,0,0,2,0,0,4,0,0,0,0,0
261,0,1,0,3,3,1,1,3,0,0,4,1,1,1,4,3,0,0,3,0,1,1,1,1,1,0,1,3,4,1,3,4,0,3,0,0,1,1,4,1,1,3,0,4,3,4,3,1,0,4,1,1,0,1,3,0,1,1,4,1,0,1,0,3,3,1,4,1,0,4,1,1,1,0,1
262,3,0,1,0,3,1,4,1,1,3,3,3,2,3,1,1,3,2,3,0,2,3,1,4,1,1,0,2,2,4,3,4,3,4,1,3,4,2,3,3,3,2,3,3,1,0,2,1,3,0,0,4,4,3,3,1,3,3,3,3,4,3,1,2,3,1,4,3,1,1,0,1,1,1,1
263,2,1,2,0,3,1,2,0,2,3,2,0,2,2,2,2,1,1,0,2,0,1,2,2,2,0,2,2,1,2,1,3,0,1,2,0,1,2,4,2,3,2,2,2,3,2,2,2,2,2,1,2,2,2,2,3,2,2,1,2,2,1,1,2,4,2,1,2,2,2,4,0,3,1,1
264,1,2,1,2,4,1,2,3,3,2,1,2,4,1,3,3,3,1,3,2,4,2,1,2,1,3,3,2,3,2,2,2,1,2,4,3,2,2,3,2,4,2,3,3,4,1,4,3,2,4,1,3,2,1,1,3,4,3,1,4,4,2,1,0,2,4,2,0,4,2,2,2,4,2,0
265,2,2,0,2,4,2,0,2,2,0,0,2,1,2,2,1,0,2,2,3,0,1,2,2,0,2,0,1,0,3,0,4,4,1,1,0,2,2,2,0,3,4,3,1,1,0,4,3,2,3,2,4,1,3,0,3,2,2,0,0,2,4,4,4,2,2,2,0,0,0,0,2,2,1,0
266,2,1,2,1,0,1,0,2,1,1,1,1,1,4,1,3,1,1,0,3,3,1,2,1,1,4,1,1,2,1,4,4,1,1,1,0,3,1,1,0,2,1,1,0,1,1,4,1,0,1,1,1,1,4,4,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,3,1,1,1,2
267,0,2,0,2,2,1,4,1,2,1,2,3,0,0,3,0,1,2,1,3,2,3,1,0,1,3,4,0,4,0,1,0,0,1,1,0,1,3,1,1,0,1,1,0,2,2,2,3,1,2,1,0,1,0,2,0,2,1,0,1,1,2,1,1,0,1,2,0,1,1,1,0,1,1,2
268,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,4,2,3,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,3,4,2,2,0,2,2,2,2,2,1,2,2,2,0,3,2,4,0,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,4,2,2,2,2,2,2
