episode_id,query0,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74
179,4,3,2,1,4,3,0,1,3,2,4,0,2,3,4,4,2,3,4,4,2,4,2,2,4,2,3,3,2,4,4,4,0,2,2,0,2,2,3,2,4,4,4,0,4,4,1,1,0,2,2,4,3,2,1,4,4,1,2,3,4,4,2,2,4,2,4,1,4,3,4,2,1,4,4
180,4,2,1,4,3,3,3,2,4,0,4,2,1,1,2,4,2,1,0,0,2,3,2,1,3,4,3,2,1,3,4,3,3,3,4,3,0,4,2,1,3,0,1,3,1,2,3,3,3,2,4,0,1,1,0,3,4,1,2,0,2,3,3,3,0,0,1,0,1,2,4,4,2,1,4
181,0,3,3,3,3,4,0,2,2,3,2,4,2,3,4,4,3,3,0,3,1,4,1,0,2,1,2,4,3,1,1,2,2,3,3,0,3,1,0,0,3,4,1,2,4,3,3,3,4,4,3,3,3,2,3,2,4,2,1,1,4,2,0,0,1,3,2,0,1,2,0,2,3,3,3
182,3,4,3,0,0,3,4,1,4,2,0,3,4,0,1,0,1,0,4,4,1,4,0,0,4,1,4,0,0,4,0,0,0,4,0,0,1,1,4,0,3,0,4,3,1,0,0,3,4,3,0,4,0,0,4,0,1,3,0,3,0,0,1,3,4,0,4,1,0,0,0,0,1,0,4
183,0,4,0,1,2,0,1,0,3,3,1,0,1,1,2,1,2,1,0,3,1,2,2,1,0,1,3,3,3,0,0,0,1,1,0,2,4,3,3,2,2,2,2,2,0,2,0,0,2,4,0,2,4,2,0,4,1,3,3,2,0,3,2,2,0,4,2,2,3,2,2,3,1,1,0
184,2,2,2,3,1,2,2,2,4,2,4,2,0,3,2,2,3,2,2,0,2,0,0,0,2,4,4,1,4,2,3,0,4,2,4,0,1,1,0,2,2,2,0,0,4,4,0,4,2,4,2,4,0,3,0,1,2,0,4,3,0,0,3,0,4,2,2,1,2,4,3,1,1,1,1
185,0,2,1,2,1,0,4,4,3,4,2,2,2,4,1,3,1,1,0,3,3,1,0,0,1,4,4,0,1,2,0,4,4,0,2,0,2,2,0,1,2,0,2,0,0,3,2,3,2,4,3,3,1,0,4,3,2,2,1,0,2,1,2,3,2,2,2,3,4,2,3,2,0,0,1
186,1,4,2,1,1,0,0,1,4,3,2,2,1,2,4,3,3,1,2,2,1,2,1,0,0,2,0,3,4,2,0,4,1,4,1,2,4,1,0,0,3,1,2,2,4,4,2,0,2,3,1,3,0,0,4,0,2,1,1,2,1,2,0,2,2,2,2,1,1,1,0,3,2,2,4
187,4,4,2,4,4,0,4,0,3,2,2,2,1,1,1,3,4,4,2,1,2,1,1,2,1,0,1,3,3,1,3,2,1,0,4,4,2,1,1,1,3,4,3,1,1,1,2,3,2,2,4,0,3,3,1,4,4,4,4,2,1,1,3,2,4,1,3,1,1,4,3,1,4,3,2
188,2,1,3,1,1,2,2,0,3,1,3,4,2,3,1,3,0,2,0,3,3,3,3,2,3,3,3,0,0,0,1,3,1,0,3,0,0,3,1,3,4,1,3,3,0,4,0,3,0,3,1,3,1,4,3,2,2,3,3,1,1,0,0,1,0,1,3,3,3,0,3,3,3,1,3
189,1,4,3,4,1,3,1,4,3,1,3,3,0,4,1,1,0,1,1,3,1,1,3,2,4,3,1,0,4,3,0,0,1,1,2,1,2,0,3,3,4,1,1,1,3,4,2,3,1,1,4,3,3,2,4,0,0,2,0,0,4,1,1,0,4,2,0,2,0,2,1,2,2,2,0
190,4,1,3,0,4,1,4,4,1,0,0,0,1,0,2,2,0,0,2,4,2,1,4,1,3,0,2,2,3,2,4,1,0,1,0,1,2,3,4,2,1,1,1,2,3,4,4,3,2,0,4,1,4,0,0,0,2,2,2,2,2,3,4,3,3,0,1,4,1,4,1,2,4,2,1
191,3,1,1,0,0,2,4,2,0,4,2,1,1,4,3,2,4,2,2,1,2,1,2,3,2,1,4,2,2,1,2,3,3,0,3,2,1,2,0,3,0,0,2,2,1,0,0,0,1,4,1,1,3,2,0,1,0,3,0,4,3,0,2,3,0,1,3,0,1,0,0,1,4,3,2
192,1,0,1,1,1,2,2,1,0,0,0,0,1,1,4,4,3,3,0,1,0,0,3,1,4,1,1,4,0,3,0,2,1,0,1,0,4,3,0,3,3,4,3,4,1,1,1,0,0,0,0,0,2,1,0,1,0,1,1,1,3,1,1,0,3,0,1,0,0,0,1,4,1,0,0
193,0,3,2,2,4,3,4,4,0,4,0,0,3,0,4,2,2,1,3,3,2,4,3,2,4,0,4,2,2,4,0,4,3,3,4,4,4,3,4,4,1,0,0,4,4,1,0,0,2,0,0,2,4,0,2,0,3,0,3,3,0,4,0,0,4,0,3,4,1,4,2,4,4,2,0
194,4,0,3,0,1,1,1,4,0,3,1,1,1,4,4,4,4,0,3,0,2,1,3,1,0,3,3,3,0,3,3,4,1,3,3,1,1,0,2,3,1,1,0,0,2,3,2,2,2,3,0,0,3,4,3,3,0,2,2,2,1,2,3,2,0,0,0,2,0,3,3,0,1,3,3
195,0,3,4,4,2,2,2,4,1,1,2,0,0,3,1,2,0,4,3,0,2,3,2,3,4,2,4,0,2,0,2,2,0,2,3,2,1,2,4,0,2,2,2,1,4,0,2,4,0,2,1,4,2,2,4,2,2,2,2,2,2,2,3,0,4,2,2,2,2,0,1,0,4,1,0
196,0,2,0,0,3,0,0,1,0,3,0,4,1,1,0,4,2,4,2,3,1,3,1,2,4,0,0,4,0,4,1,4,0,0,0,4,0,0,2,3,0,0,0,1,0,1,0,4,0,2,4,4,3,4,4,1,3,0,4,0,0,3,0,4,2,3,4,0,1,4,2,2,4,4,4
197,0,0,1,1,1,1,0,0,0,4,3,4,2,4,0,4,0,0,2,2,0,1,4,1,0,4,1,2,0,2,0,4,0,0,0,3,0,1,4,2,4,4,0,0,1,2,1,4,1,2,2,2,3,1,2,0,2,2,2,1,2,0,2,0,3,2,3,0,2,2,3,4,2,0,1
198,4,2,4,3,3,1,4,1,0,0,0,4,2,4,1,3,4,0,3,2,1,4,4,0,3,4,2,2,4,1,4,4,4,2,0,4,0,0,1,3,4,3,4,4,4,0,2,1,4,2,3,0,0,4,4,2,3,3,1,3,4,4,4,3,3,2,3,0,4,4,1,0,1,2,0
199,0,1,2,3,3,1,3,3,3,1,3,2,0,3,3,3,3,4,3,3,0,3,1,3,4,0,4,0,2,4,1,3,1,2,4,0,1,3,3,3,0,1,0,1,4,3,3,1,1,0,0,2,3,4,2,0,4,3,4,3,4,3,4,3,0,3,3,3,4,3,4,2,2,3,2
200,3,2,3,2,2,1,0,4,2,2,2,2,0,4,3,0,2,0,4,4,0,2,4,4,4,3,0,2,2,2,1,3,1,3,1,0,2,4,3,1,2,2,3,2,4,0,2,3,4,2,2,3,1,1,2,0,2,4,4,1,3,0,2,2,3,2,3,1,3,3,1,4,2,1,2
201,0,4,0,0,3,3,0,2,0,0,3,2,4,4,4,2,3,3,2,4,1,2,3,4,2,3,4,2,0,3,4,0,4,4,3,2,4,2,3,2,4,4,2,3,2,0,2,2,2,0,3,0,0,0,3,3,3,3,0,0,3,3,4,0,2,4,4,0,3,2,3,1,3,2,0
202,3,1,4,1,4,4,4,0,4,3,2,4,3,2,3,0,0,2,2,0,0,0,3,2,0,0,1,3,2,1,4,4,3,1,4,2,2,4,4,2,4,0,3,3,1,2,2,4,4,0,0,1,4,0,2,1,2,0,4,4,1,4,3,3,1,1,4,2,3,0,3,4,3,4,3
203,1,4,1,0,0,4,4,0,0,0,0,0,4,0,0,1,0,1,2,1,0,4,4,2,3,1,1,1,3,2,0,4,0,4,1,0,1,1,4,1,0,4,0,1,0,4,1,1,1,2,0,1,4,1,4,4,4,0,3,0,0,1,1,4,4,2,1,1,0,4,4,4,0,0,0
204,3,0,4,3,1,1,0,4,3,1,0,0,0,3,0,0,0,3,3,2,3,3,3,1,3,0,3,3,1,3,3,1,0,2,3,3,0,3,1,0,0,1,2,4,3,4,2,3,2,1,3,3,0,3,1,3,0,0,3,0,3,3,3,0,2,0,0,3,0,0,0,2,2,3,2
205,3,4,2,2,2,1,2,1,2,0,3,1,4,1,2,4,0,4,2,1,2,1,4,3,4,2,3,1,2,2,3,2,2,2,2,1,2,2,0,2,2,2,0,4,0,1,1,0,1,2,0,2,3,0,3,1,1,1,0,0,1,2,2,0,0,2,2,0,4,1,4,2,4,2,1
206,4,4,4,3,1,1,0,0,4,0,3,4,1,1,2,1,4,2,0,3,2,4,0,1,0,0,4,0,4,0,0,1,0,0,2,2,3,4,4,3,1,1,4,2,2,2,1,2,4,2,0,0,0,2,1,1,1,0,2,4,2,0,0,4,4,0,1,4,4,0,2,4,2,4,2
207,2,0,2,2,3,4,0,2,1,2,0,0,2,0,1,4,4,2,0,2,2,3,1,3,0,2,2,0,2,2,2,2,2,4,1,4,2,2,0,2,4,4,2,2,2,1,2,2,1,1,0,2,4,1,1,4,1,2,0,1,2,1,0,1,2,2,1,4,2,1,4,4,0,2,2
208,1,0,4,1,4,1,2,2,0,1,2,2,2,1,1,0,4,4,1,2,0,1,0,2,2,0,4,2,4,2,4,4,0,1,1,4,1,2,1,4,1,0,1,2,4,0,2,2,0,3,2,1,1,1,1,4,1,4,2,2,0,4,4,3,4,2,4,4,1,0,2,1,3,4,2
209,3,1,1,0,2,0,3,3,4,1,3,2,1,1,1,0,4,2,3,3,1,3,1,0,3,1,1,3,3,3,3,4,1,3,3,0,4,0,3,2,3,3,1,0,2,3,0,3,3,3,0,1,1,2,2,3,3,0,0,1,0,4,2,1,3,3,0,2,1,3,4,1,0,2,4
210,2,2,2,3,2,3,3,2,2,2,0,0,0,2,2,1,2,1,4,2,4,2,3,1,4,3,2,0,2,1,3,2,0,2,2,2,2,0,2,1,2,3,2,3,0,3,2,3,2,2,3,2,3,2,3,2,3,0,2,4,0,2,1,3,1,3,0,4,3,3,2,2,2,3,0
211,2,1,0,1,4,3,1,4,1,4,3,0,0,4,2,2,2,0,3,4,2,4,3,3,3,2,0,3,2,0,0,3,3,4,4,1,2,0,2,0,1,0,3,4,0,3,2,4,3,2,2,1,4,1,3,2,3,3,1,3,1,0,0,4,4,2,3,4,3,3,1,2,3,4,0
212,2,4,4,0,4,0,0,0,1,2,2,1,2,1,2,2,3,1,2,1,1,0,4,4,4,0,1,0,4,1,1,2,2,2,4,4,0,2,1,4,0,1,4,0,0,0,1,4,4,0,0,4,1,3,2,2,0,0,2,2,2,3,1,3,1,4,0,0,4,4,2,0,2,1,2
213,3,0,3,0,0,4,4,0,0,4,0,3,3,4,4,0,3,3,4,1,4,0,0,0,0,0,3,0,0,3,0,0,4,4,1,0,3,3,4,4,4,0,0,0,3,3,0,3,0,0,3,0,4,3,3,0,0,4,4,0,0,0,4,3,3,0,0,3,3,1,3,4,3,0,0
214,4,3,4,4,1,0,0,3,2,4,3,0,4,0,0,0,2,1,0,0,2,2,2,1,1,0,2,3,4,2,1,3,0,0,2,0,3,2,2,0,2,0,4,3,1,3,0,2,4,0,4,3,1,2,0,2,4,0,2,0,4,2,3,0,2,0,4,3,4,2,0,3,2,0,1
215,2,3,4,0,2,1,1,2,0,3,0,3,2,2,3,1,0,0,0,1,4,0,3,4,1,2,3,2,2,2,0,3,2,0,2,0,4,3,3,3,1,2,4,2,1,4,1,2,3,4,1,0,0,0,2,4,4,2,3,3,2,3,3,0,4,4,3,0,3,1,0,1,1,0,0
216,1,0,1,4,3,2,4,1,1,3,1,1,2,1,0,1,0,3,3,4,0,3,2,4,3,3,2,0,3,3,0,0,2,2,0,1,4,1,0,2,1,3,4,3,0,1,3,4,2,3,3,2,0,2,0,0,3,2,3,1,3,4,2,2,3,4,1,1,0,1,0,2,1,3,4
217,2,4,2,3,2,3,3,3,2,1,1,4,3,0,4,2,2,4,2,1,4,3,2,3,1,1,3,2,2,2,4,0,4,2,2,2,3,4,4,2,4,2,1,4,2,1,2,3,3,2,3,2,2,4,3,4,3,2,2,1,2,0,4,0,4,0,4,2,2,2,2,3,2,0,3
218,1,0,4,1,0,3,0,1,1,1,0,0,0,0,1,0,2,0,0,0,1,3,1,0,1,0,0,0,1,3,1,0,0,3,1,0,1,0,1,3,0,3,2,0,0,2,0,0,3,1,0,1,2,4,4,3,0,1,1,1,0,0,1,1,0,0,1,1,3,0,0,1,1,1,1
219,3,2,4,2,1,3,0,2,3,0,3,0,1,2,1,1,2,0,1,2,2,0,1,1,3,2,4,1,1,2,3,1,2,3,3,2,3,4,4,1,1,2,1,3,3,2,2,3,0,3,0,3,1,3,2,2,0,2,1,1,0,0,3,3,0,0,3,1,0,3,2,2,2,1,3
220,4,2,4,0,3,2,2,3,2,1,4,0,2,2,2,4,3,2,1,3,3,3,2,4,0,0,2,0,1,0,2,2,4,1,2,3,3,4,1,3,1,2,0,4,4,2,4,0,4,1,0,3,0,1,4,0,0,2,0,2,3,1,4,4,1,3,4,3,0,1,1,4,0,0,4
221,2,4,4,3,2,0,0,3,1,0,4,0,0,4,3,4,3,0,3,0,3,4,0,3,4,0,3,4,0,0,4,3,4,0,0,4,0,0,4,0,0,0,0,4,4,0,0,4,0,3,2,4,4,3,3,3,0,4,0,0,0,3,2,3,4,0,3,0,4,4,3,4,1,4,4
222,2,2,0,2,3,0,0,0,1,0,0,0,0,3,2,0,2,2,2,2,2,3,1,0,1,3,3,1,2,3,3,1,2,2,0,0,4,0,3,0,1,1,2,0,2,2,2,2,3,2,2,2,0,3,2,2,2,3,0,0,3,2,0,2,0,2,4,0,1,1,0,2,0,3,1
223,0,2,2,1,0,0,4,2,0,2,1,2,3,4,2,0,0,0,0,1,0,1,0,2,4,4,0,2,3,4,2,0,3,1,1,3,4,3,3,2,0,2,1,4,1,3,2,0,2,0,2,0,1,0,0,4,2,0,4,0,4,2,0,0,4,1,1,0,3,0,0,1,1,1,0
224,1,3,3,1,0,3,1,2,1,3,1,3,3,3,3,3,1,1,1,1,1,3,4,3,1,4,1,1,0,1,3,3,1,1,1,1,0,2,0,0,3,3,1,3,3,0,0,4,0,2,3,0,2,3,1,3,0,3,1,2,3,1,1,3,1,3,3,0,3,3,1,3,1,2,3
225,4,0,2,2,3,0,4,0,4,4,2,0,4,3,3,2,3,2,0,4,4,0,2,2,4,4,0,4,0,2,3,3,3,1,0,3,0,4,2,0,4,3,4,4,4,4,4,2,3,0,4,4,2,3,4,2,3,2,0,4,4,3,2,3,0,0,3,0,4,4,1,3,3,4,2
226,4,0,2,0,0,4,2,3,4,2,0,4,2,0,4,2,4,2,0,3,0,0,2,3,0,2,0,0,0,0,1,4,3,4,4,2,4,0,0,4,4,0,0,1,4,4,0,2,0,0,4,0,0,1,3,4,0,4,4,4,3,2,4,0,4,2,0,1,1,3,4,0,4,4,2
227,0,0,3,2,2,1,1,1,2,3,1,3,3,1,0,0,3,2,0,0,0,1,1,3,3,0,1,0,3,1,2,3,0,2,3,1,1,1,2,1,0,1,2,1,3,3,3,1,3,3,2,0,3,2,2,4,1,3,1,1,2,1,3,0,0,2,0,4,2,2,2,4,0,1,2
228,0,1,4,3,4,3,2,2,0,0,0,2,1,4,2,4,4,2,4,4,3,4,4,2,0,2,4,4,2,1,0,0,3,0,3,2,4,3,2,3,1,3,0,3,3,4,4,0,0,0,0,4,3,4,4,1,3,3,1,1,0,3,4,2,3,3,3,1,0,4,1,4,4,1,2
229,2,4,2,2,2,4,4,4,4,1,0,2,4,0,2,4,4,0,4,4,3,2,4,1,0,0,4,4,4,4,1,0,2,1,0,1,1,1,4,2,0,4,0,2,2,1,3,0,1,0,0,2,1,4,0,2,4,4,2,4,0,0,4,2,3,0,2,4,3,2,2,2,1,2,4
230,0,3,0,3,3,3,0,1,1,3,1,1,1,0,1,3,3,3,1,3,2,3,3,3,3,1,3,0,1,4,1,1,0,3,1,3,1,1,3,2,1,4,1,0,0,3,3,4,4,1,0,3,3,3,1,1,1,2,1,4,1,3,1,3,0,1,1,0,0,0,1,3,1,1,2
231,1,4,1,4,3,4,0,4,4,0,2,4,1,0,4,4,1,4,3,0,1,3,3,3,1,1,4,4,4,2,3,4,2,1,3,4,3,1,4,4,4,0,4,4,1,1,4,3,4,1,2,4,3,3,1,1,3,2,3,3,3,0,0,4,4,4,3,2,2,4,0,1,3,2,3
232,4,0,4,2,4,4,1,3,1,0,1,0,1,0,4,0,0,0,1,0,0,0,1,4,1,1,3,0,3,0,1,1,2,4,2,0,3,4,3,0,2,1,0,1,4,0,4,0,0,2,1,1,1,4,3,1,2,4,0,1,0,4,4,0,1,0,1,0,1,1,4,1,1,4,0
233,2,4,4,2,4,1,4,3,0,0,2,3,4,1,0,1,4,3,0,4,0,3,3,3,1,1,3,0,2,2,1,4,2,2,2,0,2,1,2,3,3,3,0,3,3,1,1,0,1,1,0,2,1,1,0,1,2,0,0,3,3,1,1,4,2,3,1,0,3,0,3,0,1,0,4
234,0,4,3,3,3,2,3,2,2,4,3,3,4,3,2,3,0,4,2,4,4,3,1,4,1,4,2,0,2,3,0,3,4,1,3,3,2,3,3,1,2,3,4,3,3,3,4,1,4,3,3,0,2,3,1,0,0,1,3,1,3,4,2,3,3,4,3,2,2,2,0,1,0,4,4
235,1,0,4,4,3,4,0,2,4,1,0,2,2,4,3,4,4,3,0,3,3,1,4,3,1,1,4,3,4,3,3,3,0,2,2,3,3,2,3,4,3,4,3,0,4,4,4,3,0,0,4,4,2,2,4,3,0,0,1,2,4,3,4,4,4,3,3,3,4,4,0,3,4,3,1
236,1,4,3,3,0,2,1,0,3,2,4,2,2,0,4,0,3,0,3,4,1,2,3,3,1,2,3,4,4,0,4,3,4,2,3,3,2,0,2,1,0,2,0,2,2,0,0,2,3,3,2,1,0,0,3,0,2,0,2,3,1,2,2,0,2,1,3,4,2,3,2,2,3,3,2
237,0,4,1,4,1,0,4,2,3,3,1,3,3,1,4,1,2,4,1,3,3,4,1,0,3,2,2,4,0,4,3,0,1,3,1,3,4,1,4,4,4,3,1,4,3,3,3,1,4,3,0,3,3,3,1,1,3,3,1,3,3,3,2,1,3,4,0,0,4,1,4,3,4,3,0
238,3,2,1,4,1,1,2,1,3,0,0,4,4,3,0,2,3,3,3,3,3,2,2,0,1,3,3,1,0,2,1,3,3,2,2,1,2,3,3,2,2,2,1,1,1,2,4,2,1,1,1,4,1,1,1,2,1,0,2,1,3,1,0,2,2,1,1,4,3,1,0,1,1,2,2
239,4,0,0,2,4,2,1,3,1,1,0,3,4,4,2,2,4,4,0,2,2,3,0,2,0,3,1,2,3,2,4,0,3,2,1,3,4,3,4,0,4,4,3,0,3,3,2,4,4,1,0,1,1,1,2,3,1,1,4,2,0,4,3,0,4,1,1,4,4,1,2,2,2,2,0
240,0,0,2,3,3,3,4,2,2,0,4,2,0,1,4,2,1,0,0,2,2,1,2,0,1,2,2,0,2,1,3,0,1,1,3,3,1,0,4,2,2,1,1,3,1,3,0,1,0,1,0,3,3,2,3,4,1,0,1,1,2,3,1,1,0,3,3,3,3,0,1,1,0,2,2
241,3,0,3,0,0,0,2,0,4,2,0,2,2,1,0,2,1,0,0,1,3,3,1,4,3,3,3,3,2,0,4,0,2,2,1,3,0,0,3,3,1,1,0,3,1,2,3,4,3,4,0,0,1,1,0,2,0,3,3,4,3,2,4,1,2,1,1,0,2,3,2,3,0,4,1
242,1,1,0,4,1,1,2,1,0,4,1,4,2,2,2,4,4,2,0,0,2,2,2,1,2,4,1,1,1,4,4,1,3,1,4,0,3,1,0,3,1,4,2,1,3,2,3,2,3,4,0,1,1,2,2,2,4,4,4,3,2,2,2,0,1,2,4,2,1,4,4,0,4,0,2
243,3,4,4,1,4,4,4,2,4,3,3,0,4,4,3,2,4,3,4,4,2,4,0,2,4,0,4,4,3,2,2,1,4,4,4,4,3,4,2,2,4,4,4,2,4,4,4,2,4,2,4,2,4,4,3,3,4,4,2,4,2,1,3,2,0,1,4,2,4,1,2,1,0,4,0
244,4,2,4,2,3,4,4,4,3,4,4,4,4,4,4,3,4,1,4,4,1,4,3,2,4,2,1,3,4,4,3,1,0,2,0,2,4,1,3,2,2,1,2,3,4,4,2,3,2,2,4,2,2,2,2,3,1,3,2,2,2,0,3,3,4,3,2,2,4,1,3,4,4,0,2
245,1,1,1,4,2,2,1,2,4,0,3,4,2,2,1,1,1,4,4,0,3,0,2,2,0,0,0,1,1,3,2,4,2,1,2,1,0,3,0,0,3,2,2,1,1,0,1,1,2,0,0,4,0,2,0,1,1,2,2,2,1,4,2,2,2,2,1,1,4,2,0,1,2,2,4
246,3,0,0,0,0,2,2,0,1,1,2,1,0,1,2,2,2,1,1,1,1,0,1,4,4,0,1,0,1,1,1,0,1,1,3,0,1,1,2,3,1,4,1,2,0,1,2,2,2,0,1,1,1,1,1,2,2,4,1,1,0,0,1,0,4,2,1,4,1,1,1,2,2,1,4
247,4,0,1,4,4,4,4,1,3,0,0,1,4,4,1,4,1,1,4,2,1,3,4,1,1,2,1,2,0,1,2,1,0,3,3,4,4,2,1,4,4,4,1,0,4,4,3,4,3,3,0,0,3,0,2,2,0,1,2,0,4,4,0,1,0,4,4,4,3,2,0,0,1,2,4
248,1,4,0,4,0,2,4,3,3,2,0,1,3,1,0,1,0,1,4,0,1,3,0,1,0,1,3,4,1,4,4,4,0,1,0,0,3,2,2,1,0,4,1,2,1,3,0,1,1,4,0,0,0,2,0,2,3,4,1,3,0,1,2,1,4,0,4,2,0,0,0,0,4,2,4
249,2,4,2,3,1,2,1,2,2,4,4,3,1,2,1,2,3,2,2,3,0,4,1,4,0,4,3,4,1,3,2,0,2,4,3,4,3,1,1,3,2,4,0,3,4,0,1,1,3,3,0,1,0,4,2,4,4,4,4,4,1,0,3,2,2,4,4,3,4,2,4,4,3,1,3
250,1,1,0,1,3,2,1,0,1,1,2,3,0,4,0,3,3,0,0,1,4,4,4,2,4,0,4,4,0,0,4,1,3,3,0,3,4,0,0,0,1,0,3,2,0,0,4,3,0,3,2,2,3,3,2,3,4,4,0,0,1,2,2,3,3,2,0,3,2,4,4,3,3,4,2
251,1,3,1,3,4,0,4,0,0,3,3,3,2,0,3,0,4,1,2,3,0,4,2,0,4,0,3,0,1,2,2,4,3,1,1,3,0,2,4,2,3,0,2,4,2,2,3,4,1,1,1,0,3,1,3,3,2,0,4,3,0,3,3,1,1,3,1,4,0,2,2,2,2,2,3
252,1,0,2,0,4,3,1,1,4,0,1,0,1,3,0,4,0,4,1,0,0,2,1,4,1,0,3,3,3,1,3,3,0,0,4,2,1,4,4,0,1,0,0,0,0,1,1,4,0,0,1,3,1,0,4,4,3,1,4,4,1,1,2,0,1,1,1,4,1,0,3,0,1,4,1
253,0,1,0,4,0,2,0,3,4,3,3,0,3,2,2,0,3,4,0,4,3,0,2,2,1,3,0,2,2,1,0,0,0,0,0,0,2,2,0,0,1,0,2,0,0,2,4,1,0,0,0,4,2,3,0,0,0,0,2,0,0,4,4,2,2,2,0,0,0,4,0,0,0,0,4
254,1,4,4,1,4,1,3,2,4,4,2,0,1,3,3,0,1,1,4,1,4,1,1,2,0,4,3,4,0,1,1,0,2,0,4,2,4,2,1,2,1,4,1,4,2,4,2,2,4,0,0,0,1,1,4,1,1,2,2,4,1,2,1,2,1,2,0,3,0,1,2,1,3,1,2
255,4,4,1,3,1,4,4,4,4,0,1,1,4,4,2,0,0,3,2,1,0,4,1,4,4,2,3,4,3,2,4,2,4,4,4,4,2,2,2,4,3,3,2,0,4,1,0,1,2,4,0,3,4,4,1,0,0,2,4,4,3,1,1,1,4,1,1,3,2,3,4,1,3,3,2
256,4,2,2,2,2,2,2,0,1,1,4,4,0,4,2,0,1,0,4,3,1,3,2,0,2,0,2,1,2,1,3,4,0,2,0,3,1,1,2,3,3,1,2,1,0,0,1,1,1,1,3,0,1,1,2,0,3,4,2,0,4,4,2,2,1,1,0,0,1,0,2,3,4,0,1
257,2,0,0,0,4,2,0,0,0,2,2,0,3,4,0,2,0,0,4,0,0,3,2,3,1,0,2,3,4,4,2,1,0,0,2,2,2,1,1,1,0,0,0,1,0,0,4,0,0,0,1,3,2,0,2,1,4,0,0,1,0,0,2,1,0,2,2,2,0,1,4,4,1,1,2
258,2,0,4,1,4,3,4,2,2,2,3,0,2,0,2,0,4,0,4,3,0,4,4,0,0,4,2,4,2,4,2,1,3,3,4,4,4,1,0,2,2,1,0,2,1,4,2,4,2,4,3,3,3,1,2,4,1,4,0,3,4,1,0,4,0,0,4,0,2,4,0,1,2,2,2
259,1,4,3,1,0,3,0,3,3,4,3,0,4,0,0,0,0,0,2,3,1,0,0,3,2,1,4,3,1,0,0,1,3,0,4,1,1,0,0,4,0,4,0,4,3,2,1,0,0,2,0,3,4,0,3,4,0,4,4,3,3,0,3,1,3,4,2,1,1,3,2,4,3,3,4
260,0,4,1,2,0,1,2,3,0,1,3,2,1,4,1,1,3,4,2,1,3,3,2,3,0,2,1,3,4,2,4,0,1,2,3,4,1,3,0,0,1,4,4,0,4,3,0,0,1,0,4,4,4,1,4,1,1,1,3,2,0,1,0,2,4,0,1,4,1,0,0,3,3,3,3
261,2,0,4,3,4,3,4,3,3,4,2,4,1,2,1,1,3,4,4,2,4,4,2,3,4,1,1,2,3,1,3,2,1,2,1,3,3,3,4,2,3,4,0,1,4,1,0,4,1,4,4,1,0,2,0,4,1,3,4,4,4,4,4,3,4,0,1,1,1,1,0,1,2,4,3
262,2,0,4,4,3,2,1,0,4,0,0,0,0,0,2,3,4,0,0,4,1,0,1,4,3,4,3,0,0,1,1,1,4,2,1,0,4,3,0,1,2,0,1,4,0,4,1,1,0,2,1,0,2,3,0,2,2,2,0,3,1,4,3,0,2,0,1,2,3,4,2,3,0,1,1
263,0,4,0,1,1,2,1,4,3,4,4,3,4,2,0,0,4,3,4,2,1,2,2,1,2,4,0,0,4,0,0,4,4,0,4,1,2,1,2,1,0,4,0,2,1,4,4,4,4,4,0,4,0,3,0,2,3,3,4,3,0,4,0,2,3,2,4,2,4,4,3,4,1,4,1
264,0,0,4,0,2,0,1,2,0,0,4,1,1,0,3,1,2,3,4,2,2,4,4,0,0,1,0,3,3,4,3,4,0,3,4,4,3,0,0,3,1,4,0,1,3,3,0,3,3,1,3,1,3,4,4,3,3,0,1,1,0,0,3,0,4,0,4,3,2,1,4,1,1,3,1
265,2,4,4,2,4,0,3,2,3,0,4,2,1,2,2,2,0,1,4,1,1,4,4,2,0,1,2,2,0,0,4,0,0,4,3,0,0,0,3,2,4,1,1,2,2,2,3,2,1,1,3,4,4,2,4,2,4,2,1,0,0,1,0,3,4,0,3,1,3,1,4,0,0,4,1
266,2,0,0,3,2,0,0,1,0,1,0,2,3,0,0,1,3,4,1,3,4,0,4,1,3,0,0,4,0,1,0,0,1,1,0,1,4,2,0,0,3,2,0,0,3,3,1,0,2,1,4,3,3,0,3,0,0,1,3,1,1,3,3,2,1,2,3,0,0,3,4,0,4,0,0
267,3,2,4,0,1,3,3,1,3,1,1,4,4,1,3,4,4,0,2,0,1,0,1,4,2,4,2,3,3,1,4,2,0,1,1,4,3,2,3,4,2,3,0,2,0,4,4,3,4,1,4,3,1,2,4,0,4,3,4,3,4,2,2,1,4,4,2,1,1,1,2,1,2,1,2
268,3,1,0,4,4,4,1,4,2,3,0,0,4,4,1,2,3,0,3,0,0,0,1,4,0,0,4,2,2,1,1,1,0,4,1,4,3,0,0,0,0,4,2,4,0,4,4,0,3,1,1,4,4,0,3,0,4,1,1,2,1,0,1,1,4,0,1,4,0,4,1,3,0,4,1
